domain,record_name,ttl,txt_string,rawText
stryker.com,stryker.com.,300,27.0/28 ip4:3.230.26.74 ip4:3.217.56.193 ip4:52.21.127.63 ip4:3.230.59.248 ip4:34.208.121.190 ip4:54.213.31.54 ip4:44.227.88.159 ip4:34.217.199.92 ip4:4.34.42.132 ip4:4.34.42.178 ip4:4.34.42.179 ip4:213.155.74.87 ip4:213.155.74.157 ip4:213.155.74.23 ip4:2,"stryker.com. 300 IN TXT ""v=spf1 include:servers.mcsv.net include:mktomail.com include:spf.protection.outlook.com include:_spf.salesforce.com ip4:213.95.132.52 ip4:64.136.252.175 ip4:64.136.252.176 ip4:64.238.211.94 ip4:50.203.11.54 ip4:66.162.128.50 ip4:148.163.142.96 ip4:148.163"" "".146.125 a:web.q4press.com include:spf.mandrillapp.com include:et._spf.pardot.com include:bpopen.capgemini.com ip4:192.200.190.165/30 ip4:104.195.80.16/28 ip4:192.200.181.144/28 ip4:174.37.85.64/28 ip4:75.126.150.248/30 ip4:63.141.144.128/28 ip4:104.195.1"" ""27.0/28 ip4:3.230.26.74 ip4:3.217.56.193 ip4:52.21.127.63 ip4:3.230.59.248 ip4:34.208.121.190 ip4:54.213.31.54 ip4:44.227.88.159 ip4:34.217.199.92 ip4:4.34.42.132 ip4:4.34.42.178 ip4:4.34.42.179 ip4:213.155.74.87 ip4:213.155.74.157 ip4:213.155.74.23 ip4:2"" ""13.155.74.133 ip4:3.21.23.140 ip4:3.22.102.251 ip4:3.23.36.254 ip4:3.23.38.224 ip4:3.132.65.8 ip4:3.216.57.69 ip4:3.221.39.20 ip4:23.21.137.69 ip4:34.234.250.32 ip4:44.222.17.95 ip4:52.12.139.153 ip4:52.13.73.26 ip4:52.13.126.222 ip4:54.188.101.235 ip4:54"" "".212.187.12 ip4:147.253.221.31 ip4:156.70.17.123 ip4:156.70.17.124 ip4:156.70.17.125 ip4:156.70.17.126 ip4:156.70.17.127 ip4:164.136.252.163 ip4:14.202.162.82 ip4:148.59.100.16/28 ip4:148.59.101.16/28 -all"""
stryker.com,stryker.com.,300,13.155.74.133 ip4:3.21.23.140 ip4:3.22.102.251 ip4:3.23.36.254 ip4:3.23.38.224 ip4:3.132.65.8 ip4:3.216.57.69 ip4:3.221.39.20 ip4:23.21.137.69 ip4:34.234.250.32 ip4:44.222.17.95 ip4:52.12.139.153 ip4:52.13.73.26 ip4:52.13.126.222 ip4:54.188.101.235 ip4:54,"stryker.com. 300 IN TXT ""v=spf1 include:servers.mcsv.net include:mktomail.com include:spf.protection.outlook.com include:_spf.salesforce.com ip4:213.95.132.52 ip4:64.136.252.175 ip4:64.136.252.176 ip4:64.238.211.94 ip4:50.203.11.54 ip4:66.162.128.50 ip4:148.163.142.96 ip4:148.163"" "".146.125 a:web.q4press.com include:spf.mandrillapp.com include:et._spf.pardot.com include:bpopen.capgemini.com ip4:192.200.190.165/30 ip4:104.195.80.16/28 ip4:192.200.181.144/28 ip4:174.37.85.64/28 ip4:75.126.150.248/30 ip4:63.141.144.128/28 ip4:104.195.1"" ""27.0/28 ip4:3.230.26.74 ip4:3.217.56.193 ip4:52.21.127.63 ip4:3.230.59.248 ip4:34.208.121.190 ip4:54.213.31.54 ip4:44.227.88.159 ip4:34.217.199.92 ip4:4.34.42.132 ip4:4.34.42.178 ip4:4.34.42.179 ip4:213.155.74.87 ip4:213.155.74.157 ip4:213.155.74.23 ip4:2"" ""13.155.74.133 ip4:3.21.23.140 ip4:3.22.102.251 ip4:3.23.36.254 ip4:3.23.38.224 ip4:3.132.65.8 ip4:3.216.57.69 ip4:3.221.39.20 ip4:23.21.137.69 ip4:34.234.250.32 ip4:44.222.17.95 ip4:52.12.139.153 ip4:52.13.73.26 ip4:52.13.126.222 ip4:54.188.101.235 ip4:54"" "".212.187.12 ip4:147.253.221.31 ip4:156.70.17.123 ip4:156.70.17.124 ip4:156.70.17.125 ip4:156.70.17.126 ip4:156.70.17.127 ip4:164.136.252.163 ip4:14.202.162.82 ip4:148.59.100.16/28 ip4:148.59.101.16/28 -all"""
stryker.com,stryker.com.,300,.212.187.12 ip4:147.253.221.31 ip4:156.70.17.123 ip4:156.70.17.124 ip4:156.70.17.125 ip4:156.70.17.126 ip4:156.70.17.127 ip4:164.136.252.163 ip4:14.202.162.82 ip4:148.59.100.16/28 ip4:148.59.101.16/28 -all,"stryker.com. 300 IN TXT ""v=spf1 include:servers.mcsv.net include:mktomail.com include:spf.protection.outlook.com include:_spf.salesforce.com ip4:213.95.132.52 ip4:64.136.252.175 ip4:64.136.252.176 ip4:64.238.211.94 ip4:50.203.11.54 ip4:66.162.128.50 ip4:148.163.142.96 ip4:148.163"" "".146.125 a:web.q4press.com include:spf.mandrillapp.com include:et._spf.pardot.com include:bpopen.capgemini.com ip4:192.200.190.165/30 ip4:104.195.80.16/28 ip4:192.200.181.144/28 ip4:174.37.85.64/28 ip4:75.126.150.248/30 ip4:63.141.144.128/28 ip4:104.195.1"" ""27.0/28 ip4:3.230.26.74 ip4:3.217.56.193 ip4:52.21.127.63 ip4:3.230.59.248 ip4:34.208.121.190 ip4:54.213.31.54 ip4:44.227.88.159 ip4:34.217.199.92 ip4:4.34.42.132 ip4:4.34.42.178 ip4:4.34.42.179 ip4:213.155.74.87 ip4:213.155.74.157 ip4:213.155.74.23 ip4:2"" ""13.155.74.133 ip4:3.21.23.140 ip4:3.22.102.251 ip4:3.23.36.254 ip4:3.23.38.224 ip4:3.132.65.8 ip4:3.216.57.69 ip4:3.221.39.20 ip4:23.21.137.69 ip4:34.234.250.32 ip4:44.222.17.95 ip4:52.12.139.153 ip4:52.13.73.26 ip4:52.13.126.222 ip4:54.188.101.235 ip4:54"" "".212.187.12 ip4:147.253.221.31 ip4:156.70.17.123 ip4:156.70.17.124 ip4:156.70.17.125 ip4:156.70.17.126 ip4:156.70.17.127 ip4:164.136.252.163 ip4:14.202.162.82 ip4:148.59.100.16/28 ip4:148.59.101.16/28 -all"""
stryker.com,stryker.com.,300,MS=ms92917981,"stryker.com. 300 IN TXT ""MS=ms92917981"""
stryker.com,stryker.com.,300,y-avtYYqDPfvD4SkL3q0QMRU7X-oDxY,"stryker.com. 300 IN TXT ""y-avtYYqDPfvD4SkL3q0QMRU7X-oDxY"""
stryker.com,stryker.com.,300,bdn4c22zl7h6tykclt0zd25qysm0wpgf,"stryker.com. 300 IN TXT ""bdn4c22zl7h6tykclt0zd25qysm0wpgf"""
stryker.com,stryker.com.,300,msfpkey=5rhwcp417ngc3lgto4ls1ct84,"stryker.com. 300 IN TXT ""msfpkey=5rhwcp417ngc3lgto4ls1ct84"""
stryker.com,stryker.com.,300,healthassessmentapp.azurewebsites.net,"stryker.com. 300 IN TXT ""healthassessmentapp.azurewebsites.net"""
stryker.com,stryker.com.,300,mandrill_verify.WGTWJgx0NOEJ4Z7QOt8B9g,"stryker.com. 300 IN TXT ""mandrill_verify.WGTWJgx0NOEJ4Z7QOt8B9g"""
stryker.com,stryker.com.,300,dropbox-domain-verification=t8x627dkawcy,"stryker.com. 300 IN TXT ""dropbox-domain-verification=t8x627dkawcy"""
stryker.com,stryker.com.,300,qa-healthassessmentapp.azurewebsites.net,"stryker.com. 300 IN TXT ""qa-healthassessmentapp.azurewebsites.net"""
suffolk.gov.uk,suffolk.gov.uk.,3600,coi4gkquvprk0fis7p8gk7o5pu,"suffolk.gov.uk.		3600	IN	TXT	""coi4gkquvprk0fis7p8gk7o5pu"""
suffolk.gov.uk,suffolk.gov.uk.,3600,2bkqnoj4npvbr1duinfhi0csbc,"suffolk.gov.uk.		3600	IN	TXT	""2bkqnoj4npvbr1duinfhi0csbc"""
suffolk.gov.uk,suffolk.gov.uk.,3600,v=spf1 a ip4:80.175.66.227 ip4:88.203.187.18 ip4:80.175.53.245 ip4:80.175.66.226 ip4:195.10.233.72 ip4:95.131.219.34 ip4:185.49.37.110 ip4:185.49.37.111 ip4:84.45.45.230 include:spf.protection.outlook.com include:servers.mcsv.net include:eu._extnetblocks.,"suffolk.gov.uk.		3600	IN	TXT	""v=spf1 a ip4:80.175.66.227 ip4:88.203.187.18 ip4:80.175.53.245 ip4:80.175.66.226 ip4:195.10.233.72 ip4:95.131.219.34 ip4:185.49.37.110 ip4:185.49.37.111 ip4:84.45.45.230 include:spf.protection.outlook.com include:servers.mcsv.net include:eu._extnetblocks."" ""mimecast.com include:mailcontrol.com exists:%{i}.spf.hc742-68.c3s2.iphmx.com ~all"""
suffolk.gov.uk,suffolk.gov.uk.,3600,mimecast.com include:mailcontrol.com exists:%{i}.spf.hc742-68.c3s2.iphmx.com ~all,"suffolk.gov.uk.		3600	IN	TXT	""v=spf1 a ip4:80.175.66.227 ip4:88.203.187.18 ip4:80.175.53.245 ip4:80.175.66.226 ip4:195.10.233.72 ip4:95.131.219.34 ip4:185.49.37.110 ip4:185.49.37.111 ip4:84.45.45.230 include:spf.protection.outlook.com include:servers.mcsv.net include:eu._extnetblocks."" ""mimecast.com include:mailcontrol.com exists:%{i}.spf.hc742-68.c3s2.iphmx.com ~all"""
suffolk.gov.uk,suffolk.gov.uk.,3600,ktog4cmc2p89f0ct6fgvfg7j3s,"suffolk.gov.uk.		3600	IN	TXT	""ktog4cmc2p89f0ct6fgvfg7j3s"""
suffolk.gov.uk,suffolk.gov.uk.,3600,fa7satpelh8553fis4qrpcdbgc,"suffolk.gov.uk.		3600	IN	TXT	""fa7satpelh8553fis4qrpcdbgc"""
suffolk.gov.uk,suffolk.gov.uk.,3600,rf2he7k2594ikp50nfk5qkepjk,"suffolk.gov.uk.		3600	IN	TXT	""rf2he7k2594ikp50nfk5qkepjk"""
suffolk.gov.uk,suffolk.gov.uk.,3600,rtrf7jfbjolik74nvp6btj7o4v,"suffolk.gov.uk.		3600	IN	TXT	""rtrf7jfbjolik74nvp6btj7o4v"""
suffolk.gov.uk,suffolk.gov.uk.,3600,1b5581ei7i1sfu34qaagfbpg7q,"suffolk.gov.uk.		3600	IN	TXT	""1b5581ei7i1sfu34qaagfbpg7q"""
suffolk.gov.uk,suffolk.gov.uk.,3600,jsqrio0i86o966p0ei90dd2uko,"suffolk.gov.uk.		3600	IN	TXT	""jsqrio0i86o966p0ei90dd2uko"""
suffolk.gov.uk,suffolk.gov.uk.,3600,bw=R7kMMEPb7zMd5zt464RW0YeVxbIaioHeUp82dr6dTyTc,"suffolk.gov.uk.		3600	IN	TXT	""bw=R7kMMEPb7zMd5zt464RW0YeVxbIaioHeUp82dr6dTyTc"""
suffolk.gov.uk,suffolk.gov.uk.,3600,_cuf7g3jialy7g844mbmi9x24qg8d4d7,"suffolk.gov.uk.		3600	IN	TXT	""_cuf7g3jialy7g844mbmi9x24qg8d4d7"""
suffolk.gov.uk,suffolk.gov.uk.,3600,ckobu7b4t9h0uvtqs5ns560tj1,"suffolk.gov.uk.		3600	IN	TXT	""ckobu7b4t9h0uvtqs5ns560tj1"""
suffolk.gov.uk,suffolk.gov.uk.,3600,nvic6qqrvpuc0045enulqk2392,"suffolk.gov.uk.		3600	IN	TXT	""nvic6qqrvpuc0045enulqk2392"""
suffolk.gov.uk,suffolk.gov.uk.,3600,teamviewer-sso-verification=004b4819d715429b8657ddcc4adaecc5,"suffolk.gov.uk.		3600	IN	TXT	""teamviewer-sso-verification=004b4819d715429b8657ddcc4adaecc5"""
supermicro.com,supermicro.com.,60,_globalsign-domain-verification=BahbT-Pu-HaLP9bBimZ0MGe-4CPc4Z_MXqKNUajBmF,"supermicro.com. 60 IN TXT ""_globalsign-domain-verification=BahbT-Pu-HaLP9bBimZ0MGe-4CPc4Z_MXqKNUajBmF"""
supermicro.com,supermicro.com.,60,chcMow+4LlRmeI0GDl0YHJwsFX1e+ef3/40w8aZwjgjbmI7SFwDbqXXerZJoXtEliv5TqLy5hhMk9cJV9EAoUQ==,"supermicro.com. 60 IN TXT ""chcMow+4LlRmeI0GDl0YHJwsFX1e+ef3/40w8aZwjgjbmI7SFwDbqXXerZJoXtEliv5TqLy5hhMk9cJV9EAoUQ=="""
supermicro.com,supermicro.com.,60,successfactors-site-verification=N2MzN2VkYTA4YWU4MTM2MTlmZWQ3MGE1NDgyNjg2ZDM5ZmVhYTBhNTBiNTVmMjk4YjBiY2IyM2RkZjJjZGNmOA==,"supermicro.com. 60 IN TXT ""successfactors-site-verification=N2MzN2VkYTA4YWU4MTM2MTlmZWQ3MGE1NDgyNjg2ZDM5ZmVhYTBhNTBiNTVmMjk4YjBiY2IyM2RkZjJjZGNmOA=="""
supermicro.com,supermicro.com.,60,v=spf1 include:spf.supermicro.com include:spf.supermicro.com.tw include:spf.supermicro.nl include:spf.protection.outlook.com include:_net1.supermicro.com include:_spf-dc4.sapsf.com include:_spf.salesforce.com include:6669972.spf05.hubspotemail.net -all,"supermicro.com. 60 IN TXT ""v=spf1 include:spf.supermicro.com include:spf.supermicro.com.tw include:spf.supermicro.nl include:spf.protection.outlook.com include:_net1.supermicro.com include:_spf-dc4.sapsf.com include:_spf.salesforce.com include:6669972.spf05.hubspotemail.net -all"""
supermicro.com,supermicro.com.,60,MS=ms37928114,"supermicro.com. 60 IN TXT ""MS=ms37928114"""
supermicro.com,supermicro.com.,60,v517rae9b2v7kt4d9jfr0627k,"supermicro.com. 60 IN TXT ""v517rae9b2v7kt4d9jfr0627k"""
supermicro.com,supermicro.com.,60,3lotvm1c71eup1kbm882ak79kb,"supermicro.com. 60 IN TXT ""3lotvm1c71eup1kbm882ak79kb"""
supermicro.com,supermicro.com.,60,4p5k7iig0abf42hqp0a4ivm1ph,"supermicro.com. 60 IN TXT ""4p5k7iig0abf42hqp0a4ivm1ph"""
supermicro.com,supermicro.com.,60,tmfr71148sskbtcj4c90u56kln,"supermicro.com. 60 IN TXT ""tmfr71148sskbtcj4c90u56kln"""
supermicro.com,supermicro.com.,60,tr1gh2k5qa1lm8joi4o8h1r8ml,"supermicro.com. 60 IN TXT ""tr1gh2k5qa1lm8joi4o8h1r8ml"""
supermicro.com,supermicro.com.,60,ca3-7cedef3fdffc4454a61c3860777e0837,"supermicro.com. 60 IN TXT ""ca3-7cedef3fdffc4454a61c3860777e0837"""
supermicro.com,supermicro.com.,60,apple-domain-verification=PdGj4rOJS6QCh3HW,"supermicro.com. 60 IN TXT ""apple-domain-verification=PdGj4rOJS6QCh3HW"""
supermicro.com,supermicro.com.,60,MS=32A1E2B68D4DCD4C3DEF86C2C43B82FA837E3B44,"supermicro.com. 60 IN TXT ""MS=32A1E2B68D4DCD4C3DEF86C2C43B82FA837E3B44"""
supermicro.com,supermicro.com.,60,cursor-domain-verification-2apz7s=L1Xq44T329WfmKhkJmUXva7jb,"supermicro.com. 60 IN TXT ""cursor-domain-verification-2apz7s=L1Xq44T329WfmKhkJmUXva7jb"""
supermicro.com,supermicro.com.,60,smartsheet-site-validation=XCOwaotArb20tsU9Ub-LUdNP50azQgEJ,"supermicro.com. 60 IN TXT ""smartsheet-site-validation=XCOwaotArb20tsU9Ub-LUdNP50azQgEJ"""
supermicro.com,supermicro.com.,60,GLOBALSIGN-DOMAIN-VERIFICATION=A902965154557C80299DEF8985206132,"supermicro.com. 60 IN TXT ""GLOBALSIGN-DOMAIN-VERIFICATION=A902965154557C80299DEF8985206132"""
supermicro.com,supermicro.com.,60,globalsign-domain-verification=625a37dfb2540e502b3ad6baa0c136b1,"supermicro.com. 60 IN TXT ""globalsign-domain-verification=625a37dfb2540e502b3ad6baa0c136b1"""
supermicro.com,supermicro.com.,60,google-site-verification=JGqcBEZyxBGFrBjwgCJV7N1IPK936Wd9Iok1dM0by0U,"supermicro.com. 60 IN TXT ""google-site-verification=JGqcBEZyxBGFrBjwgCJV7N1IPK936Wd9Iok1dM0by0U"""
synchr.com,synchr.com.,300,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,"synchr.com.		300	IN	TXT	""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all"""
synchr.com,synchr.com.,300,google-site-verification=pBrVBdxl5-wQT8cNnlv4RWRH9fpVYGgaMi2s0RoQ1O8,"synchr.com.		300	IN	TXT	""google-site-verification=pBrVBdxl5-wQT8cNnlv4RWRH9fpVYGgaMi2s0RoQ1O8"""
synchr.com,synchr.com.,300,_globalsign-domain-verification=1fRa8cKkF09g3BbZGGOx2C9aahSYI1CAqlh5_LcnCO,"synchr.com.		300	IN	TXT	""_globalsign-domain-verification=1fRa8cKkF09g3BbZGGOx2C9aahSYI1CAqlh5_LcnCO"""
synchr.com,synchr.com.,300,atlassian-domain-verification=/aF4tyVvj2mB1WsEklUPmVPmYj/iVsVw1021kg9kwPuizfoYqilYp6JGbLePEqsw,"synchr.com.		300	IN	TXT	""atlassian-domain-verification=/aF4tyVvj2mB1WsEklUPmVPmYj/iVsVw1021kg9kwPuizfoYqilYp6JGbLePEqsw"""
synchr.com,synchr.com.,300,atlassian-domain-verification=ybRjgmdMTxGA1glOSF9Ype0F4TVNOIeUpoNjCwGLyoNwy1peRLSWivTclbGJM/AC,"synchr.com.		300	IN	TXT	""atlassian-domain-verification=ybRjgmdMTxGA1glOSF9Ype0F4TVNOIeUpoNjCwGLyoNwy1peRLSWivTclbGJM/AC"""
synchr.com,synchr.com.,300,D261ACB9EC,"synchr.com.		300	IN	TXT	""D261ACB9EC"""
synchr.com,synchr.com.,300,MS=ms45834890,"synchr.com.		300	IN	TXT	""MS=ms45834890"""
synchr.com,synchr.com.,300,MS=ms69895653,"synchr.com.		300	IN	TXT	""MS=ms69895653"""
synchr.com,synchr.com.,300,_22ccbw5lragux5jt2k3q6vl2t3mxn0f,"synchr.com.		300	IN	TXT	""_22ccbw5lragux5jt2k3q6vl2t3mxn0f"""
synchr.com,synchr.com.,300,apple-domain-verification=zKU8iWYKSBzVWhlE,"synchr.com.		300	IN	TXT	""apple-domain-verification=zKU8iWYKSBzVWhlE"""
synchr.com,synchr.com.,300,bw=deTtScM7oowTlKSh8Yx2DOXm4z/Xj2+g+/kDdgIwibiu,"synchr.com.		300	IN	TXT	""bw=deTtScM7oowTlKSh8Yx2DOXm4z/Xj2+g+/kDdgIwibiu"""
synchr.com,synchr.com.,300,forti-uuid=34331bfb-d3e1-47ba-9f72-7a687340108b,"synchr.com.		300	IN	TXT	""forti-uuid=34331bfb-d3e1-47ba-9f72-7a687340108b"""
synchrony.com,synchrony.com.,300,docusign=2e5aa548-069f-4ebd-b6df-525114a06980,"synchrony.com. 300 IN TXT ""docusign=2e5aa548-069f-4ebd-b6df-525114a06980"""
synchrony.com,synchrony.com.,300,docusign=6dc74e99-cd23-471b-befc-5eea06cd3165,"synchrony.com. 300 IN TXT ""docusign=6dc74e99-cd23-471b-befc-5eea06cd3165"""
synchrony.com,synchrony.com.,300,docusign=7c2e2f91-df1b-474e-bd80-da475cc46395,"synchrony.com. 300 IN TXT ""docusign=7c2e2f91-df1b-474e-bd80-da475cc46395"""
synchrony.com,synchrony.com.,300,docusign=ac0310ef-30fe-4a73-9cee-15ededa1b2aa,"synchrony.com. 300 IN TXT ""docusign=ac0310ef-30fe-4a73-9cee-15ededa1b2aa"""
synchrony.com,synchrony.com.,300,docusign=d81864f2-8763-4632-9eba-588bdd0592d9,"synchrony.com. 300 IN TXT ""docusign=d81864f2-8763-4632-9eba-588bdd0592d9"""
synchrony.com,synchrony.com.,300,docusign=f7b647db-f847-48c1-aa14-cb5e8795cc79,"synchrony.com. 300 IN TXT ""docusign=f7b647db-f847-48c1-aa14-cb5e8795cc79"""
synchrony.com,synchrony.com.,300,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,"synchrony.com. 300 IN TXT ""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all"""
synchrony.com,synchrony.com.,300,google-site-verification=-9KgSsEHOf5WcizQxwM7ANaXGQikn7EFL7rQhhcQ5qk,"synchrony.com. 300 IN TXT ""google-site-verification=-9KgSsEHOf5WcizQxwM7ANaXGQikn7EFL7rQhhcQ5qk"""
synchrony.com,synchrony.com.,300,ej5PPjweaOPyx9e2jHKeplueSpdxSgdcOh6PFAsv1mL/VDiKI1kcaYg7NbzEND7D+p7b9wBrzOvJnEDsjXmkMw==,"synchrony.com. 300 IN TXT ""ej5PPjweaOPyx9e2jHKeplueSpdxSgdcOh6PFAsv1mL/VDiKI1kcaYg7NbzEND7D+p7b9wBrzOvJnEDsjXmkMw=="""
synchrony.com,synchrony.com.,300,adobe-idp-site-verification=3292996a72217086396074679d263f26f9bc0ad29ea64dce2960ae8e5551db53,"synchrony.com. 300 IN TXT ""adobe-idp-site-verification=3292996a72217086396074679d263f26f9bc0ad29ea64dce2960ae8e5551db53"""
synchrony.com,synchrony.com.,300,postman-domain-verification=d8195f4fc75e320d74a1c9b224edfa72dfc3796a1b23a5c030600c1511644c92,"synchrony.com. 300 IN TXT ""postman-domain-verification=d8195f4fc75e320d74a1c9b224edfa72dfc3796a1b23a5c030600c1511644c92"""
synchrony.com,synchrony.com.,300,MS=ms64680352,"synchrony.com. 300 IN TXT ""MS=ms64680352"""
synchrony.com,synchrony.com.,300,_birprm1ig3zshd518thjpx8jzi7t9kd,"synchrony.com. 300 IN TXT ""_birprm1ig3zshd518thjpx8jzi7t9kd"""
synchrony.com,synchrony.com.,300,QuoVadis=96172c92-c07c-42f5-9672-df2e76bf47e3,"synchrony.com. 300 IN TXT ""QuoVadis=96172c92-c07c-42f5-9672-df2e76bf47e3"""
sysco.com,sysco.com.,3376,SFMC-zFc7zLpyY3mTyS2OUpBHLoZgX_PGQOV1ifMUZ9Vq,"sysco.com. 3376 IN TXT ""SFMC-zFc7zLpyY3mTyS2OUpBHLoZgX_PGQOV1ifMUZ9Vq"""
sysco.com,sysco.com.,3376,nitro-verification-code=MzYzMzIyNzU3MjU5ODQ3MzE4OA==,"sysco.com. 3376 IN TXT ""nitro-verification-code=MzYzMzIyNzU3MjU5ODQ3MzE4OA=="""
sysco.com,sysco.com.,3376,apple-domain-verification=iPIFHJkpzZ5jHVUj,"sysco.com. 3376 IN TXT ""apple-domain-verification=iPIFHJkpzZ5jHVUj"""
sysco.com,sysco.com.,3376,atlassian-domain-verification=1NwOcM5fsokgHOpaNRSfsQsP4O6DPp9TwNQpZrHdAWbx+gAtrBCSf8cax4Nx8Gm5,"sysco.com. 3376 IN TXT ""atlassian-domain-verification=1NwOcM5fsokgHOpaNRSfsQsP4O6DPp9TwNQpZrHdAWbx+gAtrBCSf8cax4Nx8Gm5"""
sysco.com,sysco.com.,3376,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all,"sysco.com. 3376 IN TXT ""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com -all"""
sysco.com,sysco.com.,3376,smartsheet-site-validation=joG1vbv_dnWvdFtsB4JpHIE7DpM-L7dA,"sysco.com. 3376 IN TXT ""smartsheet-site-validation=joG1vbv_dnWvdFtsB4JpHIE7DpM-L7dA"""
sysco.com,sysco.com.,3376,apple-domain-verification=3kPSkh6DtIUKj9qv,"sysco.com. 3376 IN TXT ""apple-domain-verification=3kPSkh6DtIUKj9qv"""
sysco.com,sysco.com.,3376,teamviewer-sso-verification=77d908e82d304eaf953ba520c9ce3959,"sysco.com. 3376 IN TXT ""teamviewer-sso-verification=77d908e82d304eaf953ba520c9ce3959"""
sysco.com,sysco.com.,3376,postman-domain-verification=b3e64101663f53109145418461f9f015e58232dea81b28a47eb2a147c6f4466b17b4cc9af40bcbfa9a70e6a3d6a241b3c1aeddd08578a84c898fc8a81feca716,"sysco.com. 3376 IN TXT ""postman-domain-verification=b3e64101663f53109145418461f9f015e58232dea81b28a47eb2a147c6f4466b17b4cc9af40bcbfa9a70e6a3d6a241b3c1aeddd08578a84c898fc8a81feca716"""
sysco.com,sysco.com.,3376,docker-verification=fa78b0c7-2fc3-478f-8115-62a6f027077d,"sysco.com. 3376 IN TXT ""docker-verification=fa78b0c7-2fc3-478f-8115-62a6f027077d"""
sysco.com,sysco.com.,3376,google-site-verification=MEI6K2LN3mVs0Bgl8jXz1dQ_yRXTr8DZeoYNJGX15cc,"sysco.com. 3376 IN TXT ""google-site-verification=MEI6K2LN3mVs0Bgl8jXz1dQ_yRXTr8DZeoYNJGX15cc"""
sysco.com,sysco.com.,3376,amazonses:n8wb0sSYFN/Tthlp7lmUe8q7pOW29DlM0sw8lOzN1Tk=,"sysco.com. 3376 IN TXT ""amazonses:n8wb0sSYFN/Tthlp7lmUe8q7pOW29DlM0sw8lOzN1Tk="""
sysco.com,sysco.com.,3376,_xawwoxiyeh61i8wlsfkzoinpsomj0u8,"sysco.com. 3376 IN TXT ""_xawwoxiyeh61i8wlsfkzoinpsomj0u8"""
sysco.com,sysco.com.,3376,docker-verification=01b98e7a-79fd-42e9-8863-b79cd3340c1a,"sysco.com. 3376 IN TXT ""docker-verification=01b98e7a-79fd-42e9-8863-b79cd3340c1a"""
sysco.com,sysco.com.,3376,docusign=30ce9b1f-0bc0-4934-aba7-5cff87b4685e,"sysco.com. 3376 IN TXT ""docusign=30ce9b1f-0bc0-4934-aba7-5cff87b4685e"""
sysco.com,sysco.com.,3376,adobe-idp-site-verification=264047c04b2bf3922d05cb6e8529d3ddf76120f96a57b175aa07cb166fbbe257,"sysco.com. 3376 IN TXT ""adobe-idp-site-verification=264047c04b2bf3922d05cb6e8529d3ddf76120f96a57b175aa07cb166fbbe257"""
sysco.com,sysco.com.,3376,hcp-domain-verification=4f82731b9abd76938024809a112982d15dd28e6e2b042b5b1c19a4cf2d79de96,"sysco.com. 3376 IN TXT ""hcp-domain-verification=4f82731b9abd76938024809a112982d15dd28e6e2b042b5b1c19a4cf2d79de96"""
sysco.com,sysco.com.,3376,ciscocidomainverification=5b0c2a6027025e43d96e182d6bd9a4e1d72526ea24b39760b0ae59fd626386bd,"sysco.com. 3376 IN TXT ""ciscocidomainverification=5b0c2a6027025e43d96e182d6bd9a4e1d72526ea24b39760b0ae59fd626386bd"""
sysco.com,sysco.com.,3376,amazonses:438nuyXy3ycfAdGc/BdpPOsZFGQfUmjbqwVuSg3033s=,"sysco.com. 3376 IN TXT ""amazonses:438nuyXy3ycfAdGc/BdpPOsZFGQfUmjbqwVuSg3033s="""
sysco.com,sysco.com.,3376,facebook-domain-verification=ltnx7dczl60j3jaf739riq8qrh89yh,"sysco.com. 3376 IN TXT ""facebook-domain-verification=ltnx7dczl60j3jaf739riq8qrh89yh"""
sysco.com,sysco.com.,3376,cursor-domain-verification-m35p25=XG1G1GLEp2X5TMF0tvn3X3hRe,"sysco.com. 3376 IN TXT ""cursor-domain-verification-m35p25=XG1G1GLEp2X5TMF0tvn3X3hRe"""
sysco.com,sysco.com.,3376,docusign=bce9e262-cf66-4e17-860b-8c82d94f0ee3,"sysco.com. 3376 IN TXT ""docusign=bce9e262-cf66-4e17-860b-8c82d94f0ee3"""
targaresources.com,targaresources.com.,300,intersight=c7484bd53f11cdb1b07d0c1e707efb99baf1294f235ff4bdcc6e5a498611c3d4,"targaresources.com. 300 IN TXT ""intersight=c7484bd53f11cdb1b07d0c1e707efb99baf1294f235ff4bdcc6e5a498611c3d4"""
targaresources.com,targaresources.com.,300,HAPTwLGUg+QllfdkfeIHtCuNwCuFKmhIEEM2f0g9U0gnEhag1cLJoIn6VK35kSxgfbSB+nlk0czrdcWU5njj1w==,"targaresources.com. 300 IN TXT ""HAPTwLGUg+QllfdkfeIHtCuNwCuFKmhIEEM2f0g9U0gnEhag1cLJoIn6VK35kSxgfbSB+nlk0czrdcWU5njj1w=="""
targaresources.com,targaresources.com.,300,ciscocidomainverification=5e6c435c565d93489736136d33a37a8151fbec670e652bf7c022669f0d1554da,"targaresources.com. 300 IN TXT ""ciscocidomainverification=5e6c435c565d93489736136d33a37a8151fbec670e652bf7c022669f0d1554da"""
